SEQN
67668.0
67675.0
67696.0
67698.0
67700.0
67703.0
67713.0
67717.0
67720.0
67721.0
67732.0
67745.0
67766.0
67772.0
67773.0
67788.0
67791.0
67813.0
67819.0
67822.0
67828.0
67833.0
67842.0
67848.0
67850.0
67861.0
67866.0
67877.0
67887.0
67894.0
67898.0
67899.0
67912.0
67921.0
67939.0
67940.0
67952.0
67965.0
67978.0
67979.0
67986.0
67993.0
67995.0
68000.0
68003.0
68010.0
68013.0
68017.0
68028.0
68029.0
68032.0
68038.0
68041.0
68064.0
68066.0
68068.0
68102.0
68106.0
68110.0
68115.0
68121.0
68143.0
68145.0
68147.0
68156.0
68177.0
68203.0
68234.0
68237.0
68249.0
68255.0
68260.0
68261.0
68262.0
68263.0
68275.0
68276.0
68277.0
68290.0
68291.0
68296.0
68321.0
68327.0
68330.0
68331.0
68341.0
68356.0
68364.0
68365.0
68367.0
68377.0
68387.0
68404.0
68418.0
68432.0
68434.0
68446.0
68447.0
68452.0
68453.0
68464.0
68465.0
68468.0
68482.0
68485.0
68491.0
68495.0
68500.0
68506.0
68513.0
68528.0
68529.0
68531.0
68536.0
68544.0
68551.0
68553.0
68557.0
68558.0
68565.0
68573.0
68591.0
68594.0
68597.0
68613.0
68632.0
68645.0
68657.0
68661.0
68673.0
68675.0
68682.0
68689.0
68703.0
68708.0
68730.0
68740.0
68745.0
68748.0
68780.0
68787.0
68793.0
68794.0
68818.0
68823.0
68831.0
68836.0
68839.0
68845.0
68855.0
68868.0
68892.0
68910.0
68922.0
68925.0
68933.0
68944.0
68946.0
68952.0
68961.0
68966.0
68972.0
68977.0
68983.0
68988.0
68995.0
69001.0
69005.0
69014.0
69024.0
69025.0
69035.0
69045.0
69047.0
69066.0
69088.0
69102.0
69115.0
69123.0
69140.0
69141.0
69142.0
69144.0
69149.0
69154.0
69162.0
69164.0
69165.0
69166.0
69167.0
69168.0
69172.0
69177.0
69203.0
69227.0
69247.0
69255.0
69264.0
69280.0
69288.0
69301.0
69328.0
69349.0
69361.0
69366.0
69369.0
69390.0
69403.0
69412.0
69418.0
69425.0
69439.0
69457.0
69458.0
69459.0
69471.0
69473.0
69474.0
69486.0
69488.0
69489.0
69505.0
69506.0
69509.0
69515.0
69516.0
69528.0
69539.0
69547.0
69552.0
69587.0
69596.0
69600.0
69618.0
69644.0
69648.0
69658.0
69666.0
69667.0
69668.0
69669.0
69674.0
69684.0
69709.0
69716.0
69730.0
69740.0
69752.0
69753.0
69755.0
69765.0
69777.0
69785.0
69806.0
69815.0
69822.0
69824.0
69832.0
69840.0
69847.0
69852.0
69854.0
69858.0
69866.0
69870.0
69891.0
69892.0
69898.0
69921.0
69925.0
69928.0
69940.0
69962.0
69964.0
69972.0
69975.0
69981.0
69989.0
70013.0
70031.0
70035.0
70059.0
70062.0
70084.0
70096.0
70102.0
70120.0
70132.0
70142.0
70151.0
70156.0
70160.0
70168.0
70175.0
70195.0
70198.0
70211.0
70219.0
70222.0
70226.0
70228.0
70235.0
70248.0
70266.0
70274.0
70290.0
70297.0
70304.0
70312.0
70321.0
70327.0
70329.0
70332.0
70336.0
70341.0
70351.0
70355.0
70362.0
70363.0
70387.0
70402.0
70405.0
70425.0
70426.0
70464.0
70480.0
70495.0
70498.0
70502.0
70507.0
70520.0
70525.0
70527.0
70544.0
70550.0
70564.0
70565.0
70575.0
70581.0
70628.0
70641.0
70646.0
70649.0
70664.0
70675.0
70676.0
70681.0
70715.0
70717.0
70718.0
70721.0
70725.0
70729.0
70739.0
70747.0
70765.0
70776.0
70779.0
70782.0
70786.0
70793.0
70808.0
70821.0
70826.0
70835.0
70837.0
70848.0
70862.0
70863.0
70874.0
70894.0
70899.0
70912.0
70949.0
70954.0
70961.0
70997.0
71004.0
71005.0
71020.0
71021.0
71025.0
71038.0
71040.0
71053.0
71066.0
71069.0
71076.0
71083.0
71087.0
71099.0
71100.0
71105.0
71111.0
71120.0
71122.0
71127.0
71141.0
71152.0
71171.0
71175.0
71184.0
71203.0
71219.0
71224.0
71240.0
71244.0
71245.0
71266.0
71284.0
71288.0
71308.0
71310.0
71311.0
71334.0
71339.0
71342.0
71344.0
71346.0
71353.0
71356.0
71375.0
71379.0
71405.0
71430.0
71436.0
71455.0
71483.0
71496.0
71497.0
71522.0
71525.0
71534.0
71542.0
71549.0
71555.0
71560.0
71571.0
71613.0
71622.0
71633.0
71650.0
71662.0
71666.0
71671.0
71675.0
71676.0
71682.0
71691.0
71697.0
71704.0
71705.0
71708.0
71710.0
71714.0
71728.0
71732.0
71733.0
71735.0
71736.0
71739.0
71741.0
71750.0
71756.0
71760.0
71770.0
71775.0
71777.0
71798.0
71826.0
71836.0
71855.0
71861.0
71872.0
71886.0
71887.0
71888.0
71898.0
71902.0
71907.0
71908.0
71915.0
73559.0
73564.0
73567.0
73607.0
73613.0
73616.0
73621.0
73622.0
73659.0
73666.0
73670.0
73672.0
73692.0
73694.0
73726.0
73751.0
73755.0
73766.0
73779.0
73792.0
73816.0
73848.0
73861.0
73900.0
73922.0
73945.0
73975.0
74002.0
74007.0
74033.0
74044.0
74048.0
74049.0
74057.0
74072.0
74083.0
74090.0
74110.0
74111.0
74122.0
74128.0
74132.0
74141.0
74142.0
74180.0
74219.0
74225.0
74241.0
74247.0
74253.0
74254.0
74262.0
74287.0
74310.0
74313.0
74366.0
74374.0
74383.0
74425.0
74446.0
74465.0
74473.0
74476.0
74487.0
74508.0
74510.0
74512.0
74523.0
74534.0
74536.0
74548.0
74576.0
74588.0
74589.0
74600.0
74654.0
74656.0
74661.0
74670.0
74696.0
74702.0
74705.0
74714.0
74723.0
74732.0
74742.0
74747.0
74772.0
74815.0
74831.0
74878.0
74900.0
74909.0
74960.0
75011.0
75012.0
75058.0
75068.0
75150.0
75159.0
75174.0
75179.0
75196.0
75207.0
75223.0
75231.0
75232.0
75259.0
75262.0
75264.0
75277.0
75282.0
75298.0
75324.0
75334.0
75342.0
75343.0
75344.0
75350.0
75397.0
75406.0
75418.0
75423.0
75443.0
75456.0
75458.0
75472.0
75473.0
75495.0
75499.0
75500.0
75505.0
75552.0
75553.0
75562.0
75572.0
75573.0
75581.0
75607.0
75628.0
75635.0
75637.0
75691.0
75695.0
75699.0
75700.0
75717.0
75744.0
75750.0
75762.0
75860.0
75892.0
75904.0
75911.0
75921.0
75937.0
75942.0
75946.0
75962.0
75964.0
75969.0
75974.0
75976.0
75978.0
75982.0
75998.0
76016.0
76023.0
76072.0
76091.0
76112.0
76117.0
76127.0
76144.0
76158.0
76188.0
76224.0
76235.0
76252.0
76267.0
76271.0
76277.0
76282.0
76294.0
76312.0
76320.0
76325.0
76397.0
76402.0
76424.0
76435.0
76437.0
76447.0
76455.0
76465.0
76469.0
76481.0
76527.0
76533.0
76540.0
76548.0
76565.0
76575.0
76593.0
76604.0
76627.0
76631.0
76638.0
76655.0
76660.0
76680.0
76688.0
76698.0
76702.0
76709.0
76722.0
76733.0
76738.0
76745.0
76747.0
76754.0
76757.0
76789.0
76807.0
76818.0
76840.0
76860.0
76864.0
76880.0
76912.0
76915.0
76921.0
76931.0
76941.0
76991.0
77004.0
77011.0
77023.0
77035.0
77040.0
77041.0
77049.0
77063.0
77073.0
77081.0
77105.0
77114.0
77168.0
77198.0
77212.0
77232.0
77245.0
77246.0
77255.0
77284.0
77303.0
77313.0
77314.0
77348.0
77355.0
77362.0
77398.0
77399.0
77400.0
77422.0
77423.0
77429.0
77443.0
77469.0
77494.0
77511.0
77535.0
77536.0
77541.0
77560.0
77586.0
77598.0
77609.0
77622.0
77634.0
77644.0
77647.0
77705.0
77722.0
77729.0
77733.0
77741.0
77758.0
77768.0
77769.0
77777.0
77823.0
77832.0
77867.0
77870.0
77876.0
77880.0
77888.0
77892.0
77897.0
77905.0
77906.0
77979.0
77983.0
77992.0
77994.0
78010.0
78019.0
78028.0
78033.0
78084.0
78088.0
78089.0
78099.0
78100.0
78104.0
78119.0
78127.0
78131.0
78138.0
78174.0
78186.0
78200.0
78201.0
78227.0
78242.0
78274.0
78288.0
78301.0
78319.0
78328.0
78403.0
78445.0
78465.0
78475.0
78481.0
78484.0
78486.0
78487.0
78497.0
78521.0
78527.0
78535.0
78556.0
78561.0
78598.0
78612.0
78619.0
78640.0
78674.0
78700.0
78702.0
78723.0
78737.0
78747.0
78748.0
78780.0
78794.0
78825.0
78838.0
78854.0
78865.0
78882.0
78899.0
78903.0
78905.0
78918.0
78951.0
78953.0
78968.0
78980.0
78981.0
78989.0
78991.0
79016.0
79017.0
79042.0
79080.0
79113.0
79128.0
79154.0
79162.0
79178.0
79180.0
79184.0
79195.0
79200.0
79225.0
79322.0
79325.0
79358.0
79371.0
79388.0
79408.0
79416.0
79417.0
79432.0
79437.0
79440.0
79452.0
79457.0
79469.0
79476.0
79477.0
79486.0
79501.0
79521.0
79525.0
79537.0
79553.0
79557.0
79577.0
79579.0
79586.0
79599.0
79610.0
79621.0
79639.0
79705.0
79709.0
79729.0
79778.0
79795.0
79810.0
79812.0
79819.0
79849.0
79881.0
79884.0
79889.0
79891.0
79913.0
79917.0
79919.0
79928.0
79929.0
79949.0
79958.0
79970.0
80023.0
80037.0
80066.0
80080.0
80084.0
80092.0
80105.0
80114.0
80119.0
80136.0
80148.0
80163.0
80165.0
80175.0
80181.0
80183.0
80185.0
80201.0
80205.0
80241.0
80250.0
80252.0
80296.0
80300.0
80307.0
80330.0
80355.0
80360.0
80366.0
80379.0
80382.0
80385.0
80388.0
80389.0
80434.0
80454.0
80469.0
80478.0
80486.0
80491.0
80498.0
80512.0
80537.0
80549.0
80550.0
80570.0
80593.0
80708.0
80743.0
80754.0
80769.0
80774.0
80858.0
80868.0
80878.0
80889.0
80890.0
80904.0
80915.0
80929.0
80930.0
80934.0
80962.0
81026.0
81032.0
81042.0
81054.0
81100.0
81103.0
81104.0
81109.0
81111.0
81134.0
81162.0
81163.0
81203.0
81221.0
81269.0
81282.0
81283.0
81302.0
81329.0
81357.0
81358.0
81382.0
81416.0
81436.0
81447.0
81465.0
81468.0
81477.0
81524.0
81547.0
81578.0
81579.0
81582.0
81623.0
81624.0
81640.0
81648.0
81674.0
81677.0
81733.0
81743.0
81794.0
81797.0
81798.0
81813.0
81815.0
81824.0
81826.0
81831.0
81833.0
81842.0
81845.0
81850.0
81851.0
81871.0
81895.0
81896.0
81994.0
81997.0
82025.0
82031.0
82047.0
82056.0
82098.0
82125.0
82130.0
82138.0
82143.0
82158.0
82160.0
82167.0
82171.0
82191.0
82254.0
82291.0
82307.0
82343.0
82344.0
82351.0
82384.0
82402.0
82403.0
82441.0
82459.0
82464.0
82466.0
82488.0
82509.0
82521.0
82582.0
82608.0
82610.0
82637.0
82642.0
82657.0
82708.0
82710.0
82723.0
82740.0
82749.0
82790.0
82823.0
82854.0
82855.0
82876.0
82900.0
82906.0
82931.0
82949.0
82951.0
82953.0
82961.0
82967.0
82968.0
82982.0
82987.0
82990.0
83006.0
83016.0
83033.0
83046.0
83070.0
83098.0
83109.0
83114.0
83146.0
83160.0
83187.0
83202.0
83250.0
83261.0
83272.0
83297.0
83299.0
83311.0
83320.0
83326.0
83351.0
83374.0
83420.0
83428.0
83429.0
83446.0
83450.0
83505.0
83535.0
83539.0
83553.0
83576.0
83590.0
83595.0
83604.0
83612.0
83615.0
83638.0
83660.0
83687.0
83712.0
83724.0
