repeat,fold,algo,auc,best,spec
0,2,random_forest,0.8300273597811217,"{""clf__min_samples_leaf"": 5}",M0plus
0,3,random_forest,0.7978114478114479,"{""clf__min_samples_leaf"": 5}",M0plus
0,4,random_forest,0.784151593453919,"{""clf__min_samples_leaf"": 10}",M0plus
0,5,random_forest,0.80671834625323,"{""clf__min_samples_leaf"": 10}",M0plus
0,6,random_forest,0.7917312661498707,"{""clf__min_samples_leaf"": 10}",M0plus
0,7,random_forest,0.7708871662360035,"{""clf__min_samples_leaf"": 10}",M0plus
0,8,random_forest,0.8053402239448751,"{""clf__min_samples_leaf"": 10}",M0plus
0,9,random_forest,0.7626184323858742,"{""clf__min_samples_leaf"": 10}",M0plus
1,0,random_forest,0.8556771545827633,"{""clf__min_samples_leaf"": 10}",M0plus
1,1,random_forest,0.8500341997264023,"{""clf__min_samples_leaf"": 10}",M0plus
1,2,random_forest,0.7893296853625171,"{""clf__min_samples_leaf"": 10}",M0plus
1,3,random_forest,0.778956228956229,"{""clf__min_samples_leaf"": 10}",M0plus
1,4,random_forest,0.8342807924203273,"{""clf__min_samples_leaf"": 10}",M0plus
1,5,random_forest,0.7700258397932817,"{""clf__min_samples_leaf"": 10}",M0plus
1,6,random_forest,0.8757967269595177,"{""clf__min_samples_leaf"": 10}",M0plus
1,7,random_forest,0.7889750215331611,"{""clf__min_samples_leaf"": 10}",M0plus
1,8,random_forest,0.776399655469423,"{""clf__min_samples_leaf"": 10}",M0plus
1,9,random_forest,0.7283376399655469,"{""clf__min_samples_leaf"": 10}",M0plus
2,0,random_forest,0.8033515731874146,"{""clf__min_samples_leaf"": 10}",M0plus
2,1,random_forest,0.8064295485636115,"{""clf__min_samples_leaf"": 10}",M0plus
2,2,random_forest,0.7674418604651163,"{""clf__min_samples_leaf"": 10}",M0plus
2,3,random_forest,0.7835016835016836,"{""clf__min_samples_leaf"": 10}",M0plus
2,4,random_forest,0.8079242032730405,"{""clf__min_samples_leaf"": 10}",M0plus
2,5,random_forest,0.7832902670111972,"{""clf__min_samples_leaf"": 10}",M0plus
2,6,random_forest,0.8175710594315245,"{""clf__min_samples_leaf"": 10}",M0plus
2,7,random_forest,0.8256675279931094,"{""clf__min_samples_leaf"": 10}",M0plus
2,8,random_forest,0.8020671834625323,"{""clf__min_samples_leaf"": 10}",M0plus
2,9,random_forest,0.8013781223083549,"{""clf__min_samples_leaf"": 10}",M0plus
3,0,random_forest,0.7703488372093024,"{""clf__min_samples_leaf"": 10}",M0plus
3,1,random_forest,0.7611149110807113,"{""clf__min_samples_leaf"": 10}",M0plus
3,2,random_forest,0.8483242134062927,"{""clf__min_samples_leaf"": 10}",M0plus
3,3,random_forest,0.861111111111111,"{""clf__min_samples_leaf"": 10}",M0plus
3,4,random_forest,0.7968992248062016,"{""clf__min_samples_leaf"": 5}",M0plus
3,5,random_forest,0.8148148148148149,"{""clf__min_samples_leaf"": 10}",M0plus
3,6,random_forest,0.8158484065460809,"{""clf__min_samples_leaf"": 10}",M0plus
3,7,random_forest,0.735055986218777,"{""clf__min_samples_leaf"": 10}",M0plus
3,8,random_forest,0.7522825150732128,"{""clf__min_samples_leaf"": 10}",M0plus
3,9,random_forest,0.8289405684754523,"{""clf__min_samples_leaf"": 10}",M0plus
4,0,random_forest,0.7664158686730507,"{""clf__min_samples_leaf"": 5}",M0plus
4,1,random_forest,0.8336183310533516,"{""clf__min_samples_leaf"": 10}",M0plus
4,2,random_forest,0.8589261285909713,"{""clf__min_samples_leaf"": 10}",M0plus
4,3,random_forest,0.7764309764309765,"{""clf__min_samples_leaf"": 10}",M0plus
4,4,random_forest,0.7979328165374677,"{""clf__min_samples_leaf"": 10}",M0plus
4,5,random_forest,0.824978466838932,"{""clf__min_samples_leaf"": 10}",M0plus
4,6,random_forest,0.8005167958656331,"{""clf__min_samples_leaf"": 10}",M0plus
4,7,random_forest,0.7527993109388459,"{""clf__min_samples_leaf"": 10}",M0plus
4,8,random_forest,0.8056847545219639,"{""clf__min_samples_leaf"": 10}",M0plus
4,9,random_forest,0.8003445305770887,"{""clf__min_samples_leaf"": 10}",M0plus
0,0,xgboost,0.8166894664842681,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
0,1,xgboost,0.8402872777017784,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
0,2,xgboost,0.8360123119015048,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
0,3,xgboost,0.7907407407407407,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
0,4,xgboost,0.7815676141257536,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
0,5,xgboost,0.8272179155900086,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
0,6,xgboost,0.7857019810508182,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
0,7,xgboost,0.7936261843238587,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
0,8,xgboost,0.7810508182601206,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
0,9,xgboost,0.7465977605512488,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
1,0,xgboost,0.8539671682626538,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
1,1,xgboost,0.8546511627906976,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
1,2,xgboost,0.7628248974008207,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
1,3,xgboost,0.7676767676767676,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
1,4,xgboost,0.8260120585701981,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
1,5,xgboost,0.7777777777777778,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
1,6,xgboost,0.8640826873385012,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
1,7,xgboost,0.7982773471145564,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
1,8,xgboost,0.7703703703703704,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
1,9,xgboost,0.7314384151593455,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
2,0,xgboost,0.8103625170998632,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
2,1,xgboost,0.7893296853625171,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
2,2,xgboost,0.7616279069767442,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
2,3,xgboost,0.7747474747474747,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
2,4,xgboost,0.821188630490956,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
2,5,xgboost,0.7770887166236004,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
2,6,xgboost,0.7869078380706288,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
2,7,xgboost,0.8444444444444444,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
2,8,xgboost,0.7956933677863911,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
2,9,xgboost,0.8177433247200689,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
3,0,xgboost,0.749829001367989,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
3,1,xgboost,0.7756497948016416,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
3,2,xgboost,0.8507181942544461,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
3,3,xgboost,0.8446127946127946,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
3,4,xgboost,0.7855297157622739,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
3,5,xgboost,0.81343669250646,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
3,6,xgboost,0.8136089577950043,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
3,7,xgboost,0.7526270456503014,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
3,8,xgboost,0.7622739018087855,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
3,9,xgboost,0.8329026701119724,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
4,0,xgboost,0.7633378932968535,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
4,1,xgboost,0.820280437756498,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
4,2,xgboost,0.8437072503419973,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
4,3,xgboost,0.7968013468013467,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
4,4,xgboost,0.8034453057708872,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
4,5,xgboost,0.8459948320413437,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
4,6,xgboost,0.8165374677002585,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
4,7,xgboost,0.7412575366063738,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
4,8,xgboost,0.7965546942291127,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
4,9,xgboost,0.7941429801894917,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M0plus
